fonte_id,dataset,endpoint,url,data_hora_coleta,status_http,arquivo_bruto,tamanho_bytes,recurso_nome,recurso_url,recurso_formato,observacoes
TSE-CKAN,resultados-2022,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2022,2026-09-18T19:21:57.423609+00:00,200,projeto\dados_brutos\tse\Votação_nominal_por_município_e_zona_2022.zip,595315430,Votação nominal por município e zona,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_candidato_munzona/votacao_candidato_munzona_2022.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2022,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2022,2026-09-18T19:21:57.423609+00:00,200,projeto\dados_brutos\tse\Votação_em_partido_por_município_e_zona__2022.zip,25145799,Votação em partido por município e zona ,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_partido_munzona/votacao_partido_munzona_2022.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2022,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2022,2026-09-18T19:21:57.423609+00:00,200,projeto\dados_brutos\tse\Detalhe_da_apuração_por_município_e_zona_2022.zip,4415808,Detalhe da apuração por município e zona,https://cdn.tse.jus.br/estatistica/sead/odsele/detalhe_votacao_munzona/detalhe_votacao_munzona_2022.zip,ZIP,License: cc-by
TSE-CKAN,candidatos-2018,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=candidatos-2018,2026-09-18T19:29:19.165833+00:00,200,projeto/dados_brutos/tse/Candidatos_-_Informacoes_complementares_2018.zip,1814982,Candidatos - Informações complementares,URL: https://cdn.tse.jus.br/estatistica/sead/odsele/consulta_cand_complementar/consulta_cand_complementar_2018.zip,ZIP,Re-downloaded after accidental deletion
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\RN_-_Votação_por_seção_eleitoral_-_2010_2010.zip,4776545,RN - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_RN.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\RS_-_Votação_por_seção_eleitoral_-_2010_2010.zip,32692293,RS - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_RS.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\RO_-_Votação_por_seção_eleitoral_-_2010_2010.zip,3698714,RO - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_RO.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\RR_-_Votação_por_seção_eleitoral_-_2010_2010.zip,2083484,RR - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_RR.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\SC_-_Votação_por_seção_eleitoral_-_2010_2010.zip,12360351,SC - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_SC.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\SP_-_Votação_por_seção_eleitoral_-_2010_2010.zip,160321176,SP - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_SP.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\SE_-_Votação_por_seção_eleitoral_-_2010_2010.zip,3501698,SE - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_SE.zip,ZIP,License: cc-by
TSE-CKAN,resultados-2010,package_show + resource_download,https://dadosabertos.tse.jus.br/api/3/action/package_show?id=resultados-2010,2026-09-18T19:29:19.165833+00:00,200,projeto\dados_brutos\tse\TO_-_Votação_por_seção_eleitoral_-_2010_2010.zip,2426995,TO - Votação por seção eleitoral - 2010,https://cdn.tse.jus.br/estatistica/sead/odsele/votacao_secao/votacao_secao_2010_TO.zip,ZIP,License: cc-by
